Id;Ime;Obdobje;Narodnost;Smer;Kraj 
2855;PASTORINI, Pastorino de';Mannerism;Italian;sculptor;
837;CLAUS DE WERVE;Medieval;Netherlandish;sculptor;
3286;RUES, Tommaso;Baroque;Austrian;sculptor;Venice
250;BRYULLOV, Aleksandr Pavlovich;Romanticism;Russian;painter;
779;CÉZANNE, Paul;Impressionism;French;painter;Aix-en-Provence
4061;WIERINGEN, Cornelis Claesz van;Baroque;Dutch;painter;Haarlem
2687;NEROCCIO DE' LANDI;Early Renaissance;Italian;painter;Siena
221;BROCKY, Károly;Romanticism;Hungarian;painter;London
2350;MARCHETTI, Ludovico;Romanticism;Italian;painter;Paris
2322;MUNRO, Alexander;Romanticism;Scottish;sculptor;London
3779;TURNER, Joseph Mallord William;Romanticism;English;painter;
737;CASTILLO, Juan del;Baroque;Spanish;painter;Seville
8;ABILDGAARD, Nicolai;Romanticism;Danish;painter;
4071;WILLEBEECK, Petrus;Baroque;Flemish;painter;Antwerp
1711;HENRIQUES, Francisco;High Renaissance;Portuguese;painter;
3368;SARACENI, Carlo;Baroque;Italian;painter;Rome
361;BELLANO, Bartolomeo;Early Renaissance;Italian;sculptor;Padua
1437;GAREMIJN, Jan Antoon;Rococo;Flemish;painter;Bruges
367;BELLINI, Gentile;Early Renaissance;Italian;painter;Venice
3662;TENERANI, Pietro;Neoclassicism;Italian;sculptor;
2314;MULIER, Pieter the Elder;Baroque;Dutch;painter;Haarlem
1258;FELICI, Vincenzo;Baroque;Italian;sculptor;Rome
1679;HACKAERT, Jan;Baroque;Dutch;painter;Amsterdam
948;COURTEYS, Pierre;Mannerism;French;sculptor;
2583;MEULENER, Pieter;Baroque;Flemish;painter;
3755;TRIBOLO, Niccolò;High Renaissance;Italian;sculptor;
1263;FERG, Franz de Paula;Rococo;Austrian;painter;
2166;LOO, Frans van;Baroque;Flemish;sculptor;Mechelen
1886;JUSTE, Jean;High Renaissance;French;sculptor;Tours
938;COT, Pierre-Auguste;Realism;French;painter;Paris
2115;LIEVENS, Jan;Baroque;Dutch;painter;Amsterdam
229;BROOKING, Charles;Baroque;English;painter;London
3193;RIPPL-RÓNAI, József;Impressionism;Hungarian;painter;
1045;DELACROIX, Eugène;Romanticism;French;painter;
3684;THOMA, Hans;Realism;German;painter;Karlsruhe
1017;DANHAUSER, Josef Franz;Romanticism;Austrian;painter;
2307;MOSNIER, Jean-Laurent;Neoclassicism;French;painter;St. Petersburg
1818;IVERNY, Jacques;Northern Renaissance;French;painter;
180;BALTENS, Peeter;Northern Renaissance;Flemish;painter;Antwerp
2712;NIGG, Joseph;Romanticism;Austrian;painter;Vienna
3185;RIMINALDI, Orazio;Baroque;Italian;painter;
1533;GIOVANNI DA MODENA;Early Renaissance;Italian;painter;Bologna
2187;LORENZO DI CREDI;High Renaissance;Italian;painter;Florence
2303;MORRICE, James Wilson;Impressionism;Other;painter;
17;ADRIAENSSEN, Alexander;Baroque;Flemish;painter;Antwerp
1379;FRATELLINI, Giovanna;Rococo;Italian;painter;Florence
3402;SCHAUFELEIN, Hans Leonhard;Northern Renaissance;German;painter;
3246;ROOS, Johann Heinrich;Baroque;German;painter;
4147;ZUGNO, Francesco;Rococo;Italian;painter;Venice
2747;ODERISIUS OF BENEVENTO;Medieval;Italian;sculptor;
3107;RASTRELLI, Francesco Bartolomeo;Baroque;Italian;architect;St. Petersburg
3711;TISSOT, James;Realism;French;painter;
3005;PONCE, Antonio;Baroque;Spanish;painter;Madrid
4093;WOOLNER, Thomas;Romanticism;English;sculptor;London
277;BUTINONE, Bernardino Jacopi;Early Renaissance;Italian;painter;Lombardy
3493;SIMONE CAMALDOLESE, Don;Medieval;Italian;illuminator;Florence
1235;FAGAN, Robert;Rococo;Irish;painter;Rome
3639;TADOLINI, Scipione;Realism;Italian;sculptor;Rome
1033;DAWE, George;Romanticism;English;painter;St. Petersburg
2662;NANNI DI BANCO;Early Renaissance;Italian;sculptor;Florence
3106;RASTRELLI, Carlo Bartolomeo;Baroque;Italian;sculptor;St. Petersburg
681;CARACCIOLO, Giovanni Battista;Baroque;Italian;painter;Naples
3904;VERESHCHAGIN, Vasily Petrovich;Realism;Russian;painter;
1115;DORFFMEISTER, István;Rococo;Hungarian;painter;
3102;RAMSAY, Allan;Rococo;Scottish;painter;
3388;SCAMOZZI, Vincenzo;High Renaissance;Italian;architect;Venice
2975;PISANO, Nino;Medieval;Italian;sculptor;Pisa
4067;WILKIE, Sir David;Romanticism;Scottish;painter;
3221;ROESEN, Hendrik;Northern Renaissance;Flemish;sculptor;Leuven
4063;WIJCK, Thomas;Baroque;Dutch;painter;Haarlem
2064;LEMMEN, Georges;Impressionism;Belgian;painter;
2317;MÜLLER, William James;Romanticism;English;painter;Bristol
336;BEAUX, Cecilia;Realism;American;painter;Philadelphia
643;CAMPENY Y ESTANY, Damián;Neoclassicism;Spanish;sculptor;
1776;HOUASSE, René-Antoine;Baroque;French;painter;Paris
1395;FRUEAUF, Rueland the Younger;Northern Renaissance;Austrian;painter;
1252;FATTORI, Giovanni;Realism;Italian;painter;
2851;PASSERI, Giuseppe;Baroque;Italian;painter;Rome
1008;DALMAU, Lluis;Early Renaissance;Catalan;painter;Barcelona
4135;ZIMMERMANN, Johann Baptist;Rococo;German;painter;Bavaria
2086;LÉPINE, Stanislas;Impressionism;French;painter;Paris
789;CHARLET, Nicolas-Toussaint;Romanticism;French;painter;Paris
2790;OUWATER, Isaak;Rococo;Dutch;painter;Amsterdam
3555;SPINELLI, Niccolò di Forzore;Early Renaissance;Italian;sculptor;Florence
2203;LUINI, Aurelio;Mannerism;Italian;painter;Milano
3310;RYCKERE, Bernaert de;Mannerism;Flemish;painter;Courtrai
1922;KLINGER, Max;Realism;German;painter;
332;BEAUBRUN, Charles;Baroque;French;painter;Paris
4050;WEST, Benjamin;Rococo;American;painter;London
2836;PAREJA, Juan de;Baroque;Spanish;painter;
588;BOURSSE, Esaias;Baroque;Dutch;painter;Amsterdam
215;BREU, Jörg the Elder;Northern Renaissance;German;painter;Augsburg
494;BÖCKLIN, Arnold;Romanticism;Swiss;painter;
826;CIUFFAGNI, Bernardo;Early Renaissance;Italian;sculptor;Florence
571;BOUCHARDON, Edme;Neoclassicism;French;sculptor;
1797;HUYS, Pieter;Mannerism;Flemish;painter;Antwerp
1497;GIAMPIETRINO;High Renaissance;Italian;painter;Milan
2334;MANET, Edouard;Impressionism;French;painter;Paris
2488;MASTER of the Mascoli Altar;Early Renaissance;Italian;sculptor;Venice
3716;TOCQUÉ, Louis;Baroque;French;painter;
2121;LIMOSIN, Jean;High Renaissance;French;miniaturist;Limoges
930;COSMA, Giovanni di;Medieval;Italian;sculptor;Rome
546;BORRASSA, Lluis;Early Renaissance;Catalan;painter;Barcelona
1354;FRANCESCO DA RIMINI;Medieval;Italian;painter;Rimini
3329;SALIMBENI, Ventura;Baroque;Italian;painter;Siena
939;COTELLE, Jean II;Baroque;French;painter;
4081;WINTERHALTER, Josef the Younger;Rococo;German;painter;Moravia
3986;VOILLE, Jean Louis;Neoclassicism;French;painter;St. Petersburg
1866;JONGH, Ludolf de;Baroque;Dutch;painter;Rotterdam
55;ALTENSTETTER, David;Northern Renaissance;German;goldsmith;Augsburg
3751;TRECK, Jan Jansz.;Baroque;Dutch;painter;Amsterdam
2273;MONTI, Francesco;Baroque;Italian;painter;
1574;GONÇALVES, Nuno;Early Renaissance;Portuguese;painter;
1832;JACOPO DA MONTAGNANA;Early Renaissance;Italian;painter;Padua
3960;VINEA, Francesco;Realism;Italian;painter;Florence
1548;GIOVANNI DI TURINO;Early Renaissance;Italian;sculptor;Siena
1394;FRUEAUF, Rueland the Elder;Northern Renaissance;Austrian;painter;
1003;DALENS, Dirck I;Baroque;Dutch;painter;The Hague
648;CRUQUIUS, Nicolaas Samuel;Baroque;Dutch;painter;
2246;MAKART, Hans;Impressionism;Austrian;painter;Vienna
1559;GIULIANI, Giovanni;Baroque;Italian;sculptor;Vienna
3222;ROESTRAETEN, Pieter Gerritsz. van;Baroque;Dutch;painter;Haarlem
2766;OPITZ, Georg Emanuel;Romanticism;German;painter;Leipzig
3223;ROETTIERS, Jan;Baroque;Flemish;sculptor;
47;ALLORI, Alessandro;Mannerism;Italian;painter;Florence
2084;LEOPARDI, Alessandro;Early Renaissance;Italian;sculptor;Venice
244;BRUNI, Domenico;Baroque;Italian;painter;Brescia
1897;KENSETT, John Frederick;Romanticism;American;painter;
2123;LIN, Herman van;Baroque;Dutch;painter;Utrecht
2885;PENNI, Luca;High Renaissance;Italian;painter;
2323;MUR, Ramon de;Early Renaissance;Catalan;painter;Tarragona
1647;GUARANA, Jacopo;Rococo;Italian;painter;Venice
2919;PHILIPSEN, Theodor Esbern;Impressionism;Danish;painter;
923;CORRADINI, Antonio;Baroque;Italian;sculptor;
327;BAYEU Y SUBIAS, Ramón;Rococo;Spanish;painter;Madrid
647;CROSS, Henri-Edmond;Impressionism;French;painter;
1618;GREVENBROECK, Alessandro;Baroque;Dutch;painter;Venice
1051;DELEN, Dirck van;Baroque;Dutch;painter;
2452;MASTER of St Francis;Medieval;Italian;painter;Umbria
2234;MAGINI, Carlo;Rococo;Italian;painter;Fano
1951;KONINCK, Philips;Baroque;Dutch;painter;Amsterdam
2206;LUNY, Thomas;Rococo;English;painter;
1538;GIOVANNI DA VERONA, Fra;High Renaissance;Italian;sculptor;
3424;SCHÖPFER, Hans the Elder;Northern Renaissance;German;painter;Munich
2974;PISANO, Nicola;Medieval;Italian;sculptor;Pisa
3143;RENI, Guido;Baroque;Italian;painter;Bologna
2624;MILLAIS, Sir John Everett;Realism;English;painter;London
602;CABAILLOT-LASSALLE, Camille-Léopold;Realism;French;painter;Paris
3239;ROMBOUTS, Salomon;Baroque;Dutch;painter;Haarlem
3421;SCHÖNFELD, Johann Heinrich;Baroque;German;painter;
2658;MOMPER, Joos de;Baroque;Flemish;painter;Antwerp
2793;OVERBEKE, Adriaen van;Northern Renaissance;Flemish;painter;Antwerp
385;BENING, Simon;Northern Renaissance;Flemish;illuminator;
3635;SZÉKELY, Bertalan;Realism;Hungarian;painter;
3683;THIVAERT, Daniel Janszoon;Baroque;Dutch;painter;Amsterdam
3078;QUELLINUS, Artus I;Baroque;Flemish;sculptor;Antwerp
105;ANTONIO DA ATRI;Medieval;Italian;painter;Atri
3322;SAGRESTANI, Giovanni Camillo;Baroque;Italian;painter;Florence
753;CAVAROZZI, Bartolomeo;Baroque;Italian;painter;Rome
2275;MONTORFANO, Giovanni Donato da;Early Renaissance;Italian;painter;Milan
1096;DIZIANI, Gaspare;Baroque;Italian;painter;Venice
437;BETTI, Niccolò;Mannerism;Italian;painter;Florence
3093;RAGGI, Nicolas-Bernard;Romanticism;Italian;sculptor;
1945;KOERBECKE, Johann;Northern Renaissance;German;painter;Münster
2813;PALIZZI, Filippo;Realism;Italian;painter;Naples
3995;VOORHOUT, Johannes;Baroque;Dutch;painter;Amsterdam
319;BASTIANI, Lazzaro;Early Renaissance;Italian;painter;Venice
800;CHEERE, Sir Henry;Rococo;English;sculptor;London
2997;POLIDORO DA CARAVAGGIO;High Renaissance;Italian;painter;Rome
2391;MARTÍNEZ, Jusepe;Baroque;Spanish;painter;
1780;HOYAU, Charles;Baroque;French;sculptor;
2232;MAGGIORE, Giovanni Ambrogio;Mannerism;Italian;sculptor;
178;BALEN, Hendrick van;Baroque;Flemish;painter;Antwerp
1104;DOMENICO DEI CAMMEI;Early Renaissance;Italian;sculptor;Florence
3188;RING, Laurits Andersen;Impressionism;Danish;painter;
1508;GILLEMANS, Jan Pauwel the Younger;Baroque;Flemish;painter;Antwerp
1409;GADDI, Gaddo;Medieval;Italian;painter;
3111;RAVERTI, Matteo;Medieval;Italian;architect;Venice
1911;KEYSER, Hendrick de;Baroque;Dutch;sculptor;Amsterdam
555;BOSIO, François-Joseph;Neoclassicism;French;sculptor;
2806;PAGANI, Paolo;Baroque;Italian;painter;
1334;FORNENBURGH, Jan Baptist van;Baroque;Dutch;painter;The Hague
3191;RING, Pieter de;Baroque;Dutch;painter;Leiden
2309;MOSTAERT, Jan;Northern Renaissance;Dutch;painter;Haarlem
3121;RECCO, Giuseppe;Baroque;Italian;painter;Naples
3689;THULDEN, Theodor van;Baroque;Flemish;painter;Antwerp
579;BOUGUEREAU, William-Adolphe;Realism;French;painter;
3532;SOLÍS, Francisco de;Baroque;Spanish;painter;Madrid
2710;NIEULANDT, Willem van, the Younger;Baroque;Dutch;painter;
4118;ZANDOMENEGHI, Federico;Impressionism;Italian;painter;
2596;MICHELE PANNONIO;Early Renaissance;Hungarian;painter;Ferrara
1831;JACOPO DA EMPOLI;Mannerism;Italian;painter;Florence
2829;PAOLINI, Pietro;Baroque;Italian;painter;Lucca
2549;MEISSONNIER, Juste-Aurèle;Rococo;French;goldsmith;Paris
2702;NICCOLÒ DI SER SOZZO;Medieval;Italian;painter;Siena
2313;MOYA, Pedro de;Baroque;Spanish;painter;
3809;UNKNOWN MASTERS, German;Northern Renaissance;German;painter;
1713;HERNANDEZ, Jeronimo;Mannerism;Spanish;sculptor;Seville
3074;QUAGLIO, Domenico;Romanticism;Italian;painter;Munich
4006;VREDEMAN DE VRIES, Hans;Mannerism;Dutch;painter;Antwerp
2160;LONGHI, Alessandro;Rococo;Italian;painter;Venice
4129;ZENALE, Bernardo;High Renaissance;Italian;painter;Milan
2152;LOMAZZO, Giovan Paolo;Mannerism;Italian;painter;Milan
3477;SIBERECHTS, Jan;Baroque;Flemish;painter;England
2216;MACCHIETTI, Girolamo;Mannerism;Italian;painter;Florence
2807;PAGANINO, Giovanni Antonio;Mannerism;Italian;painter;
3410;SCHIAVONE, Giorgio;Early Renaissance;Italian;painter;
1239;FALCONET, Étienne-Maurice;Rococo;French;sculptor;
642;CAMPEN, Jacob van;Baroque;Dutch;architect;
1216;ETTY, William;Romanticism;English;painter;York
81;ANESI, Paolo;Baroque;Italian;painter;Rome
2226;MAELLA, Mariano Salvador de;Neoclassicism;Spanish;painter;Madrid
3942;VICENTINO, Andrea;Mannerism;Italian;painter;Venice
2685;NELLI, Plautilla;High Renaissance;Italian;painter;Florence
2691;NEUGEBAUER, Josef;Romanticism;Austrian;painter;Vienna
2458;MASTER of the Avignon School;Northern Renaissance;French;painter;Avignon
2775;ORSI, Tranquillo;Neoclassicism;Italian;painter;Venice
2528;MAZO, Juan Bautista Martinez del;Baroque;Spanish;painter;Madrid
1259;FENDI, Peter;Romanticism;Austrian;painter;Vienna
3437;SCHWIND, Moritz von;Romanticism;Austrian;painter;
2911;PETITJEAN, Hippolyte;Impressionism;French;painter;
3913;VERKOLJE, Nicolaas;Baroque;Dutch;painter;Amsterdam
657;CUYP, Aelbert;Baroque;Dutch;painter;Dordrecht
1985;LAGRENÉE, Jean-Jacques;Rococo;French;painter;
4149;ZURBARÁN, Francisco de;Baroque;Spanish;painter;
538;BORCHT, Hendrik van der, the Elder;Baroque;Flemish;painter;Germany
2630;MINO DA FIESOLE;Early Renaissance;Italian;sculptor;Florence
1166;DURAMEAU, Louis-Jean-Jacques;Rococo;French;painter;Paris
154;BACICCIO;Baroque;Italian;painter;Rome
3459;SERGEL, Johan Tobias;Neoclassicism;Swedish;sculptor;
1305;FLANDRIN, Hippolyte;Romanticism;French;painter;
2483;MASTER of the Legend of Saint. Ursula (I);Northern Renaissance;Flemish;painter;Bruges
316;BASSANO, Leandro;Baroque;Italian;painter;Venice
2256;MALTESE, Francesco;Baroque;Italian;painter;Rome
1738;HILLIARD, Nicholas;Mannerism;English;miniaturist;
2871;PEETERS, Clara;Baroque;Flemish;painter;Antwerp
438;BETTO DI GERI;Medieval;Italian;goldsmith;Florence
2915;PETROVIÆ, Nadeda;Impressionism;Other;painter;
3586;STOFFE, Jan Jacobsz. van der;Baroque;Dutch;painter;Leiden
2543;MEDNYÁNSZKY, László;Realism;Hungarian;painter;
3275;ROUART, Henri Stanislas;Impressionism;French;painter;Paris
3347;SANCHEZ COELLO, Alonso;Mannerism;Spanish;painter;
2757;OLIVIERI, Pier Paolo;Mannerism;Italian;sculptor;Rome
4068;WILLAERTS, Abraham;Baroque;Dutch;painter;Utrecht
3408;SCHIAFFINO, Francesco Maria;Baroque;Italian;sculptor;Genoa
1585;GORE, Spencer Frederick;Impressionism;English;painter;
793;CHARPENTIER, Jean-Baptiste the Elder;Rococo;French;painter;Paris
3374;SARTORIUS, Francis I;Rococo;English;painter;
3783;UBERTI, Pietro;Baroque;Italian;painter;Venice
2889;PERCY, Sidney Richard;Realism;English;painter;London
692;CARLONE, Giovanni Andrea;Baroque;Italian;painter;Genoa
3661;TEMPESTA, Antonio;Baroque;Italian;painter;Florence
19;AELST, Willem van;Baroque;Dutch;painter;Delft
1515;GIMIGNANI, Giacinto;Baroque;Italian;painter;Rome
1000;DAHL, Michael;Baroque;Swedish;painter;London
3355;SANGALLO, Giuliano da;High Renaissance;Italian;architect;Florence
3653;TASSAERT, Octave;Romanticism;French;painter;
3973;VITTORIA, Alessandro;Mannerism;Italian;sculptor;Venice
1706;HELMONT, Mattheus van;Baroque;Flemish;painter;Antwerpen
3588;STOM, Matthias;Baroque;Dutch;painter;
2563;MÉNAGEOT, François-Guillaume;Rococo;French;painter;
1250;FASOLO, Bernardino;High Renaissance;Italian;painter;Genoa
3848;VALENTIN DE BOULOGNE;Baroque;French;painter;Rome
104;ANTONIAZZO ROMANO;Early Renaissance;Italian;painter;Rome
1545;GIOVANNI DI PAOLO;Early Renaissance;Italian;painter;Siena
3159;RICCHI, Pietro;Baroque;Italian;painter;
236;BRUEGHEL, Abraham;Baroque;Flemish;painter;Italy
1693;HEEMSKERCK, Egbert Jaspersz. van, the Elder;Baroque;Dutch;painter;London
1387;FRIESEKE, Frederick Carl;Impressionism;American;painter;Giverny
2005;LANFRANCO, Giovanni;Baroque;Italian;painter;Rome
900;COOKE, George;Realism;English;painter;London
2294;MORIN, Jean-Louis;Rococo;French;painter;Sèvres
98;ANTELAMI, Benedetto;Medieval;Italian;sculptor;Parma
119;ARELLANO, Juan de;Baroque;Spanish;painter;Madrid
3139;REMBRANDT Harmenszoon van Rijn;Baroque;Dutch;painter;Amsterdam
3172;RIED, Benedikt;Medieval;German;architect;Prague
3015;PORCELLIS, Julius;Baroque;Dutch;painter;
1928;KNIJFF, Jacob;Baroque;Dutch;painter;London
284;BARDELLINO, Pietro;Rococo;Italian;painter;Naples
2511;MATTEINI, Teodoro;Romanticism;Italian;painter;Venice
3104;RAOUX, Jean;Rococo;French;painter;Paris
200;BREA, Louis;Early Renaissance;Italian;painter;Nice
3491;SILVESTRO DELL'AQUILA;Early Renaissance;Italian;sculptor;Aquila
812;CIARDI, Guglielmo;Realism;Italian;painter;Venice
3538;SOREAU, Isaak;Baroque;German;painter;
2242;MAINO, Fray Juan Bautista;Baroque;Spanish;painter;Madrid
2359;MARIGLIANO, Giovanni;High Renaissance;Italian;sculptor;Naples
2150;LOIR, Luigi;Realism;French;painter;Paris
1587;GOSSART, Jan;Northern Renaissance;Flemish;painter;
1551;GIRARDON, François;Baroque;French;sculptor;
1181;EARL, Ralph;Rococo;American;painter;
604;CABAT, Louis-Nicolas;Realism;French;painter;Paris
3354;SANGALLO, Bastiano da;High Renaissance;Italian;architect;
2148;LOCATELLI, Andrea;Baroque;Italian;painter;Rome
444;BEZZUOLI, Giuseppe;Romanticism;Italian;painter;Florence
2186;LORENZO DI ALESSANDRO DA SANSEVERINO;Early Renaissance;Italian;painter;Marches
3263;ROSSI, Domenico;Baroque;Italian;architect;
3362;SANTAFEDE, Fabrizio;Mannerism;Italian;painter;Naples
2605;MIERIS, Frans van, the Younger;Baroque;Dutch;painter;Leiden
3744;TOURNIÈRES, Robert;Baroque;French;painter;
595;BOZE, Joseph;Rococo;French;painter;Paris
3941;VIANI, Giovanni Maria;Baroque;Italian;painter;Bologna
1459;GEFFELS, Frans;Baroque;Flemish;painter;Mantua
1655;GUERCINO;Baroque;Italian;painter;Bologna
2016;LAURANA, Francesco;Early Renaissance;Italian;sculptor;
118;ARCIMBOLDO, Giuseppe;Mannerism;Italian;painter;Milan
3255;ROSSELLI, Cosimo;Early Renaissance;Italian;painter;Florence
3693;TIELING, Lodewijk;Baroque;Dutch;painter;Amsterdam
1491;GHIRLANDAIO, Domenico;Early Renaissance;Italian;painter;Florence
2416;MASTER HONORÉ;Medieval;French;illuminator;Paris
2980;PLATZER, Johann Georg;Baroque;Austrian;painter;
2202;LUCHIAN, ªtefan;Impressionism;Other;painter;Bucharest
3975;VIVARINI, Antonio;Early Renaissance;Italian;painter;Venice
3470;SEYMOUR, James;Rococo;English;painter;London
2636;MITELLI, Agostino;Baroque;Italian;painter;
1725;HETSCH, Philipp Friedrich von;Neoclassicism;German;painter;Stuttgart
869;COLI, Giovanni;Baroque;Italian;painter;
543;BOROVIKOVSKY, Vladimir Lukich;Rococo;Russian;painter;
2244;MAITANI, Lorenzo;Medieval;Italian;sculptor;Orvieto
1887;JUVARRA, Filippo;Baroque;Italian;architect;
978;CRAYER, Gaspard de;Baroque;Flemish;painter;Ghent
1425;GALLIARI, Bernardino;Rococo;Italian;painter;
9;ABONDIO, Antonio;Mannerism;Italian;sculptor;Vienna
3497;SIMONIS, Eugène;Romanticism;Belgian;sculptor;
881;COLYN, Alexander;Mannerism;Flemish;sculptor;
2467;MASTER of the Codex of Saint George;Medieval;Italian;illuminator;Florence
3017;PORPORA, Paolo;Baroque;Italian;painter;Naples
666;CANALETTO;Baroque;Italian;painter;Venice
2021;LAURI, Pietro;Baroque;French;painter;Bologna
1445;GARZI, Luigi;Baroque;Italian;painter;Rome
1397;FUGA, Ferdinando;Baroque;Italian;architect;
598;BRACQUEMOND, Marie;Impressionism;French;painter;
2587;MEYTENS, Martin van, II;Baroque;Austrian;painter;
1568;GODEFROYD, Etienne;Medieval;French;goldsmith;Naples
542;BORGOÑA, Juan de;High Renaissance;Spanish;painter;Toledo
2014;LASSALLE-BORDES, Gustave;Romanticism;French;painter;Paris
1106;DOMENICO DI BARTOLO;Early Renaissance;Italian;painter;Siena
2044;LEDESMA, Blas de;Baroque;Spanish;painter;Granada
3358;SANO di Pietro;Early Renaissance;Italian;painter;Siena
3563;STANFIELD, Clarkson;Romanticism;English;painter;
